OrderID,OrderDate,Region,Category,Product,CustomerSegment,Quantity,UnitPrice,Discount,Sales,Profit
ORD-10903,2024-09-05,North,Electronics,Keyboard,Home Office,7,630.82,0.05,4194.95,1085.7
ORD-10904,2024-06-14,North,Furniture,Desk,Home Office,6,390.95,0.0,2345.7,460.17
ORD-10905,2024-03-10,East,Office Supplies,Folder,Consumer,2,2.58,0.0,5.16,0.27
ORD-10906,2023-09-11,South,Office Supplies,Pen Set,Consumer,4,47.8,0.0,191.2,51.96
ORD-10907,2024-12-28,Central,Electronics,Laptop,Home Office,9,364.53,0.1,2952.69,440.05
ORD-10908,2024-12-10,West,Electronics,Headphones,Home Office,2,830.74,0.15,1412.26,259.34
ORD-10909,2023-02-07,South,Electronics,Monitor,Consumer,3,736.39,0.2,1767.34,402.31
ORD-10910,2024-05-10,North,Electronics,Monitor,Consumer,9,418.8,0.0,3769.2,368.57
ORD-10911,2024-08-21,West,Office Supplies,Stapler,Home Office,2,19.97,0.0,39.94,13.48
ORD-10912,2024-03-04,West,Electronics,Laptop,Consumer,2,675.53,0.0,1351.06,253.94
ORD-10913,2023-11-08,West,Furniture,Bookshelf,Corporate,7,258.22,0.15,1536.41,81.37
ORD-10914,2024-04-09,West,Electronics,Smartphone,Home Office,3,210.46,,568.24,112.89
ORD-10915,2023-10-13,West,Furniture,Desk,Consumer,2,761.12,0.05,1446.13,162.44
ORD-10916,2024-07-12,East,Furniture,Lamp,Home Office,9,491.53,0.2,3539.02,1105.2
ORD-10917,2023-07-15,West,Furniture,Desk,Home Office,6,270.56,0.0,1623.36,336.7
ORD-10918,2023-04-11,West,Electronics,Headphones,Consumer,1,560.54,0.05,532.51,104.11
ORD-10919,2024-07-06,South,Office Supplies,Notebook,Home Office,9,49.96,0.05,427.16,70.36
ORD-10920,2023-08-22,South,Furniture,Lamp,Corporate,2,76.46,0.1,137.63,24.33
ORD-10921,2023-04-28,East,Electronics,Laptop,Consumer,3,134.58,0.1,363.37,80.03
ORD-10922,2023-02-28,North,Electronics,Laptop,Corporate,8,495.86,0.0,3966.88,1061.63
ORD-10923,2024-06-09,Central,Office Supplies,Folder,Home Office,2,12.69,0.0,25.38,3.28
ORD-10924,2024-10-20,East,Office Supplies,Pen Set,Consumer,9,20.37,0.2,146.66,40.86
ORD-10925,2023-07-25,West,Electronics,Monitor,Home Office,4,470.64,0.15,1600.18,413.05
ORD-10926,2024-07-05,West,Electronics,Laptop,Home Office,2,468.78,0.0,937.56,105.93
ORD-10927,2024-06-12,East,Electronics,Keyboard,Consumer,3,313.34,0.0,940.02,281.6
ORD-10928,2023-02-11,West,Furniture,Desk,Consumer,3,611.88,0.0,1835.64,482.72
ORD-10929,2023-04-14,East,Electronics,Laptop,Home Office,2,792.66,0.05,1506.05,288.77
ORD-10930,2023-07-23,West,Office Supplies,Folder,Consumer,3,20.1,0.0,60.3,9.54
ORD-10931,2023-03-14,South,Office Supplies,Folder,Corporate,8,23.86,0.0,190.88,19.47
ORD-10932,2024-09-06,North,Furniture,Lamp,Corporate,7,676.3,0.1,4260.69,294.73
ORD-10933,2023-07-13,South,Electronics,Smartphone,Consumer,3,185.68,0.0,557.04,148.55
ORD-10934,2024-05-30,West,Furniture,Bookshelf,Corporate,9,537.93,0.2,3873.1,1183.43
ORD-10935,2024-02-09,Central,Office Supplies,Stapler,Consumer,7,4.54,0.15,27.01,6.62
ORD-10936,2023-05-09,East,Furniture,Chair,Consumer,2,690.04,0.1,1242.07,426.94
ORD-10937,2024-06-09,Central,Electronics,Smartphone,Consumer,3,690.32,0.1,1863.86,624.13
ORD-10938,2023-01-17,North,Furniture,Sofa,Corporate,2,612.66,0.0,1225.32,289.97
ORD-10939,2024-06-05,East,Electronics,Keyboard,Home Office,3,1008.57,0.05,2874.42,623.04
ORD-10940,2023-06-21,West,Office Supplies,Stapler,Consumer,2,51.62,0.15,87.75,13.89
ORD-10941,2023-11-26,North,Furniture,Bookshelf,Home Office,4,487.46,0.05,1852.35,259.31
ORD-10942,2023-04-27,East,Electronics,Keyboard,Home Office,2,56.58,0.1,101.84,21.46
ORD-10943,2023-05-22,South,Office Supplies,Pen Set,Home Office,3,14.46,0.2,34.7,10.12
ORD-10944,2024-04-12,East,Office Supplies,Stapler,Consumer,4,13.49,0.0,53.96,12.77
ORD-10945,2024-01-05,South,Office Supplies,Notebook,Home Office,9,54.54,0.0,490.86,29.35
ORD-10946,2024-12-09,South,Furniture,Desk,Corporate,2,437.99,0.05,832.18,205.76
ORD-10947,2024-06-17,North,Office Supplies,Stapler,Corporate,4,44.73,0.1,161.03,36.66
ORD-10948,2023-04-05,South,Office Supplies,Stapler,Consumer,8,6.07,0.15,41.28,8.01
ORD-10949,2024-01-06,East,Office Supplies,Folder,Home Office,3,10.0,0.0,30.0,1.97
ORD-10950,2024-08-01,South,Furniture,Bookshelf,Consumer,9,222.91,0.0,2006.19,626.92
ORD-10951,2023-12-18,South,Furniture,Lamp,Home Office,5,729.22,0.0,3646.1,1103.81
ORD-10952,2024-10-08,North,Office Supplies,Printer Paper,Home Office,6,6.97,0.1,37.64,7.87
ORD-10953,2023-06-19,North,Office Supplies,Folder,Corporate,6,30.44,0.05,173.51,17.36
ORD-10954,2024-06-28,South,Electronics,Headphones,Corporate,2,566.74,0.1,1020.13,282.06
ORD-10955,2023-09-28,South,Electronics,Headphones,Consumer,1,144.14,0.0,144.14,46.63
ORD-10956,2024-06-10,East,Furniture,Sofa,Consumer,3,204.88,0.0,614.64,101.1
ORD-10957,2023-02-05,South,Electronics,Smartphone,Home Office,9,567.95,0.1,4600.4,879.49
ORD-10958,2024-05-14,East,Furniture,Lamp,Home Office,7,94.68,0.0,662.76,179.1
ORD-10959,2024-01-22,North,Furniture,Desk,Home Office,9,63.1,0.0,567.9,167.37
ORD-10960,2023-04-19,Central,Electronics,Monitor,Home Office,5,473.51,0.15,2012.42,341.59
ORD-10961,2023-12-08,East,Furniture,Bookshelf,Corporate,2,468.03,0.0,936.06,232.32
ORD-10962,2023-05-31,North,Electronics,Keyboard,Corporate,9,233.96,0.0,2105.64,490.3
ORD-10963,2023-07-26,Central,Electronics,Smartphone,Corporate,3,812.13,0.1,2192.75,326.12
ORD-10964,2024-12-25,North,Office Supplies,Pen Set,Home Office,4,56.54,0.0,226.16,30.31
ORD-10965,2023-11-30,West,Office Supplies,Notebook,Consumer,3,20.9,0.0,62.7,15.69
ORD-10966,2024-03-21,Central,Office Supplies,Printer Paper,Consumer,5,44.89,0.05,213.23,70.87
ORD-10967,2023-10-13,Central,Electronics,Headphones,Home Office,6,553.11,0.0,3318.66,873.19
ORD-10968,2024-10-24,North,Electronics,Smartphone,Consumer,3,110.37,0.0,331.11,56.43
ORD-10969,2024-12-12,Central,Office Supplies,Pen Set,Home Office,1,24.85,0.1,22.36,6.72
ORD-10970,2023-09-24,East,Furniture,Desk,Corporate,3,704.43,0.1,1901.96,225.29
ORD-10971,2024-12-02,East,Furniture,Chair,Home Office,5,480.54,0.0,2402.7,391.76
ORD-10972,2024-09-18,West,Electronics,Smartphone,Home Office,5,554.08,0.2,2216.32,286.68
ORD-10973,2024-11-14,,Office Supplies,Stapler,Consumer,2,49.37,0.0,98.74,12.2
ORD-10974,2023-12-26,West,Furniture,Desk,Corporate,5,505.67,0.0,2528.35,546.5
ORD-10975,2023-11-16,North,Office Supplies,Notebook,Consumer,4,22.16,0.05,84.21,7.14
ORD-10976,2024-07-14,Central,Office Supplies,Folder,Corporate,4,44.41,0.05,168.76,26.47
ORD-10977,2023-08-30,Central,Office Supplies,Folder,Consumer,3,27.67,0.1,74.71,5.27
ORD-10978,2023-04-22,Central,Electronics,Monitor,Consumer,2,239.37,0.15,406.93,69.61
ORD-10979,2024-06-11,East,Office Supplies,Printer Paper,Consumer,6,50.86,0.1,274.64,29.0
ORD-10980,2023-04-01,South,Office Supplies,Stapler,Home Office,3,13.16,0.0,39.48,10.61
ORD-10981,2023-04-27,South,Electronics,Headphones,Corporate,4,124.9,0.05,474.62,129.71
ORD-10982,2023-02-13,East,Furniture,Desk,Consumer,1,54.1,0.05,51.4,3.25
ORD-10983,2024-05-25,Central,Furniture,Bookshelf,Corporate,4,505.18,0.0,2020.72,545.41
ORD-10984,2024-07-05,North,Electronics,Headphones,Corporate,7,111.35,0.05,740.48,149.43
ORD-10985,2023-08-18,North,Furniture,Chair,Consumer,3,559.14,0.1,1509.68,315.64
ORD-10986,2024-07-24,Central,Furniture,Desk,Home Office,5,487.93,0.05,2317.67,345.31
ORD-10987,2024-09-16,South,Electronics,Laptop,Corporate,2,953.67,0.2,1525.87,366.09
ORD-10988,2023-07-18,Central,Electronics,Smartphone,Corporate,5,250.42,0.05,1189.49,290.75
ORD-10989,2023-03-18,West,Office Supplies,Notebook,Home Office,1,21.51,0.1,19.36,2.49
ORD-10990,2023-07-22,East,Furniture,Sofa,Consumer,8,450.62,0.1,3244.46,868.97
ORD-10991,2023-08-08,East,Office Supplies,Folder,Home Office,4,16.48,0.05,62.62,20.8
ORD-10992,2023-04-22,North,Office Supplies,Pen Set,Corporate,5,17.7,0.0,88.5,27.91
ORD-10993,2024-03-13,North,Furniture,Desk,Corporate,2,294.77,0.2,471.63,74.72
ORD-10994,2024-08-05,North,Electronics,Keyboard,Corporate,2,838.73,0.1,1509.71,242.11
ORD-10995,2024-05-18,North,Office Supplies,Notebook,Corporate,3,9.31,0.15,23.74,7.64
ORD-10996,2023-08-04,North,Office Supplies,Pen Set,Home Office,2,28.14,0.1,50.65,3.19
ORD-10997,2023-04-13,Central,Office Supplies,Notebook,Corporate,5,14.92,0.05,70.87,10.28
ORD-10998,2023-08-09,East,Furniture,Sofa,Consumer,5,491.34,0.15,2088.19,430.5
ORD-10999,2023-09-09,South,Office Supplies,Stapler,Consumer,3,19.72,0.0,59.16,7.41
ORD-11000,2023-06-12,Central,Furniture,Sofa,Home Office,8,399.33,0.05,3034.91,890.79
ORD-11001,2023-08-29,North,Furniture,Lamp,Home Office,9,574.51,0.0,5170.59,517.73
ORD-11002,2024-01-25,North,Furniture,Lamp,Home Office,2,745.89,0.1,1342.6,185.29
ORD-11003,2024-10-25,Central,Office Supplies,Pen Set,Corporate,2,21.89,0.0,43.78,3.21
ORD-11004,2024-12-02,West,Electronics,Keyboard,Consumer,8,767.17,0.15,5216.76,941.59
ORD-11005,2024-09-14,West,Office Supplies,Pen Set,Consumer,2,22.83,0.1,41.09,7.35
ORD-11006,2024-10-28,West,Electronics,Laptop,Home Office,6,1198.4,0.05,6830.88,2048.7
ORD-11007,2023-07-24,North,Electronics,Smartphone,Consumer,7,1091.31,0.0,7639.17,1708.24
ORD-11008,2024-02-22,West,Furniture,Chair,Consumer,9,392.54,0.0,3532.86,650.31
ORD-11009,2023-11-28,North,Furniture,Sofa,Home Office,5,392.84,0.0,1964.2,390.19
ORD-11010,2024-02-03,Central,Furniture,Desk,Corporate,3,234.47,0.0,703.41,180.68
ORD-11011,2023-04-07,South,Electronics,Headphones,Consumer,3,340.65,0.0,1021.95,56.86
ORD-11012,2023-10-14,North,Office Supplies,Pen Set,Corporate,5,25.63,0.05,121.74,22.5
ORD-11013,2024-02-17,East,Electronics,Keyboard,Home Office,8,730.41,0.0,5843.28,301.97
ORD-11014,2024-02-20,West,Electronics,Monitor,Consumer,9,543.72,0.05,4648.81,1362.39
ORD-11015,2024-01-28,Central,Electronics,Smartphone,Home Office,1,336.0,0.1,302.4,96.14
ORD-11016,2024-10-16,East,Furniture,Desk,Home Office,6,136.84,0.1,738.94,102.58
ORD-11017,2024-08-26,West,Electronics,Keyboard,Consumer,9,900.25,0.15,6886.91,356.02
ORD-11018,2023-07-14,East,Electronics,Monitor,Corporate,8,824.13,0.0,6593.04,2294.06
ORD-11019,2023-10-12,East,Office Supplies,Printer Paper,Home Office,8,11.38,0.15,77.38,9.02
ORD-11020,2023-04-10,East,Electronics,Monitor,Home Office,8,266.76,0.2,1707.26,169.74
ORD-11021,2024-09-09,South,Furniture,Desk,Home Office,9,631.58,0.0,5684.22,1334.54
ORD-11022,2024-09-24,West,Office Supplies,Stapler,Home Office,4,58.46,0.05,222.15,19.11
ORD-11023,2023-03-11,Central,Furniture,Chair,Consumer,8,654.92,0.0,5239.36,389.72
ORD-11024,2024-06-25,East,Furniture,Sofa,Consumer,1,514.56,0.15,437.38,57.95
ORD-11025,2023-06-18,East,Electronics,Monitor,Consumer,6,177.76,0.1,959.9,220.69
ORD-11026,2023-06-02,North,Office Supplies,Notebook,Consumer,7,53.95,0.0,377.65,26.25
ORD-11027,2024-11-14,East,Furniture,Bookshelf,Home Office,5,403.19,0.1,1814.36,571.83
ORD-11028,2023-07-06,West,Office Supplies,Folder,Home Office,9,15.39,0.0,138.51,11.18
ORD-11029,2024-03-15,East,Office Supplies,Pen Set,Consumer,5,11.43,0.1,51.44,8.99
ORD-11030,2023-10-15,Central,Office Supplies,Notebook,Consumer,8,12.06,0.1,86.83,30.22
ORD-11031,2024-11-05,East,Electronics,Headphones,Corporate,2,830.23,0.0,1660.46,161.64
ORD-11032,2023-07-06,West,Electronics,Monitor,Consumer,9,560.38,0.1,4539.08,442.29
ORD-11033,2023-03-25,North,Electronics,Keyboard,Consumer,6,224.07,0.0,1344.42,304.89
ORD-11034,2023-01-07,East,Office Supplies,Folder,Consumer,7,25.54,0.0,178.78,55.8
ORD-11035,2023-06-05,East,Furniture,Sofa,Consumer,9,104.58,0.05,894.16,278.03
ORD-11036,2023-06-20,South,Electronics,Headphones,Consumer,2,352.96,0.0,705.92,120.05
ORD-11037,2023-12-15,West,Office Supplies,Stapler,Corporate,1,19.94,0.0,19.94,5.53
ORD-11038,2024-03-07,West,Office Supplies,Printer Paper,Home Office,5,13.41,0.05,63.7,18.33
ORD-11039,2024-07-08,North,Electronics,Smartphone,Corporate,7,233.93,0.15,1391.88,373.0
ORD-11040,2024-03-19,South,Electronics,Monitor,Home Office,2,699.11,0.0,1398.22,149.44
ORD-11041,2024-05-29,South,Furniture,Chair,Consumer,3,153.31,0.2,367.94,98.31
ORD-11042,2023-02-09,North,Furniture,Desk,Home Office,3,303.45,0.0,910.35,216.87
ORD-11043,2023-02-14,Central,Electronics,Smartphone,Corporate,9,1026.43,0.0,9237.87,2955.98
ORD-11044,2024-06-13,South,Furniture,Chair,Home Office,3,259.85,0.05,740.57,78.34
ORD-11045,2023-02-08,South,Furniture,Chair,Consumer,4,612.23,0.0,2448.92,455.88
ORD-11046,2024-04-10,East,Office Supplies,Printer Paper,Consumer,6,48.15,0.0,288.9,38.21
ORD-11047,2023-05-03,South,Furniture,Sofa,Consumer,2,687.7,0.1,1237.86,139.54
ORD-11048,2023-11-16,North,Electronics,Laptop,Corporate,7,543.98,0.15,3236.68,370.83
ORD-11049,2023-02-16,South,Furniture,Desk,Corporate,4,759.34,0.1,2733.62,842.66
ORD-11050,2024-03-09,South,Furniture,Chair,Home Office,7,68.88,0.15,409.84,88.56
ORD-11051,2024-03-12,North,Furniture,Lamp,Home Office,4,574.17,0.0,2296.68,739.15
ORD-11052,2024-06-17,West,Electronics,Keyboard,Corporate,8,1100.16,0.05,8361.22,858.59
ORD-11053,2023-03-22,North,Office Supplies,Folder,Corporate,7,43.66,0.05,290.34,100.89
ORD-11054,2024-07-26,South,Furniture,Desk,Home Office,9,457.93,0.05,3915.3,313.56
ORD-11055,2024-01-03,North,Electronics,Laptop,Corporate,5,458.88,0.0,2294.4,440.36
ORD-11056,2023-10-21,South,Electronics,Laptop,Corporate,9,1126.37,0.0,10137.33,851.82
ORD-11057,2024-01-20,East,Office Supplies,Notebook,Consumer,1,2.45,0.05,2.33,0.34
ORD-11058,2024-03-03,North,Electronics,Monitor,Consumer,1,328.4,0.0,328.4,52.21
ORD-11059,2024-08-20,North,Furniture,Desk,Consumer,1,71.07,0.15,60.41,14.22
ORD-11060,2023-05-23,West,Office Supplies,Printer Paper,Corporate,6,36.68,,220.08,16.38
ORD-11061,2024-09-25,South,Electronics,Keyboard,Corporate,2,344.88,0.05,655.27,220.37
ORD-11062,2024-02-18,West,Office Supplies,Stapler,Corporate,5,26.53,0.1,119.38,27.98
ORD-11063,2024-06-25,Central,Furniture,Lamp,Home Office,2,389.92,0.05,740.85,252.49
ORD-11064,2023-08-12,South,Furniture,Bookshelf,Corporate,2,505.86,0.0,1011.72,104.68
ORD-11065,2023-08-14,Central,Office Supplies,Stapler,Consumer,2,56.83,0.15,96.61,9.35
ORD-11066,2023-08-30,North,Office Supplies,Stapler,Home Office,4,33.15,0.0,132.6,25.85
ORD-11067,2024-12-30,North,Furniture,Bookshelf,Home Office,1,418.01,0.0,418.01,56.21
ORD-11068,2023-12-07,South,Electronics,Laptop,Corporate,7,1044.07,0.1,6577.64,509.51
ORD-11069,2024-07-14,West,Electronics,Laptop,Consumer,9,835.16,0.15,6388.97,1009.68
ORD-11070,2024-01-18,Central,Furniture,Desk,Consumer,4,352.53,0.0,1410.12,149.56
ORD-11071,2023-02-08,West,Electronics,Monitor,Home Office,2,1062.12,0.0,2124.24,107.05
ORD-11072,2024-10-19,North,Electronics,Keyboard,Consumer,6,549.58,0.15,2802.86,525.9
ORD-11073,2023-09-24,Central,Office Supplies,Pen Set,Consumer,8,57.38,0.2,367.23,51.84
ORD-11074,2024-01-23,North,Office Supplies,Folder,Home Office,5,31.46,0.1,141.57,20.18
ORD-11075,2024-09-11,East,Electronics,Headphones,Corporate,5,148.72,0.1,669.24,162.65
ORD-11076,2023-10-09,East,Furniture,Chair,Home Office,2,500.1,0.1,900.18,192.47
ORD-11077,2024-11-24,South,Office Supplies,Pen Set,Corporate,7,14.27,0.05,94.9,28.66
ORD-11078,2024-12-24,South,Furniture,Desk,Corporate,9,736.64,0.05,6298.27,1761.31
ORD-11079,2024-05-01,East,Electronics,Headphones,Consumer,3,338.09,0.2,811.42,78.96
ORD-11080,2023-03-19,South,Office Supplies,Folder,Consumer,3,5.16,0.15,13.16,1.73
ORD-11081,2023-04-29,North,Furniture,Lamp,Consumer,4,80.81,0.05,307.08,76.32
ORD-11082,2024-08-18,Central,Electronics,Smartphone,Corporate,5,1137.72,0.1,5119.74,726.56
ORD-11083,2024-12-13,Central,Electronics,Smartphone,Home Office,3,397.84,0.1,1074.17,133.85
ORD-11084,2024-10-29,South,Furniture,Sofa,Corporate,9,481.95,0.05,4120.67,817.5
ORD-11085,2024-10-30,Central,Electronics,Smartphone,Consumer,5,672.89,0.0,3364.45,553.09
ORD-11086,2023-08-31,Central,Electronics,Smartphone,Home Office,2,318.74,0.0,637.48,37.89
ORD-11087,2024-01-11,East,Electronics,Smartphone,Corporate,3,492.77,0.1,1330.48,423.97
ORD-11088,2023-02-12,West,Office Supplies,Notebook,Corporate,5,49.93,0.0,249.65,59.7
ORD-11089,2024-10-21,South,Office Supplies,Printer Paper,Corporate,5,36.76,0.1,165.42,32.59
ORD-11090,2023-10-26,North,Electronics,Headphones,Consumer,2,376.97,0.0,753.94,73.52
ORD-11091,2023-10-04,Central,Furniture,Desk,Corporate,1,176.68,0.2,141.34,43.1
ORD-11092,2023-11-04,East,Furniture,Bookshelf,Corporate,6,370.67,0.0,2224.02,668.93
ORD-11093,2023-01-31,North,Electronics,Headphones,Consumer,8,1042.8,0.1,7508.16,2054.53
ORD-11094,2024-07-13,North,Office Supplies,Folder,Corporate,3,41.6,0.0,124.8,43.21
ORD-11095,2023-08-16,West,Electronics,Keyboard,Corporate,8,376.76,0.0,3014.08,333.37
ORD-11096,2024-05-29,West,Office Supplies,Stapler,Corporate,6,39.14,0.0,234.84,16.84
ORD-11097,2023-12-12,North,Electronics,Keyboard,Consumer,3,1089.31,0.1,2941.14,253.68
ORD-11098,2023-12-10,South,Office Supplies,Stapler,Consumer,8,15.52,,99.33,7.45
ORD-11099,2024-05-08,South,Electronics,Laptop,Consumer,7,1078.92,0.0,7552.44,1220.24
ORD-11100,2024-11-22,Central,Office Supplies,Folder,Consumer,2,40.71,0.0,81.42,7.75
ORD-11101,2023-08-12,West,Office Supplies,Printer Paper,Consumer,1,49.73,0.1,44.76,4.64
ORD-11102,2024-05-12,Central,Furniture,Desk,Corporate,5,405.83,0.0,2029.15,253.87
ORD-11103,2023-02-20,East,Office Supplies,Stapler,Corporate,5,12.11,0.1,54.5,10.76
ORD-11104,2024-02-01,West,Office Supplies,Stapler,Home Office,5,29.45,0.1,132.52,12.93
ORD-11105,2023-05-03,Central,Furniture,Bookshelf,Consumer,5,266.32,0.2,1065.28,110.34
ORD-11106,2023-01-06,North,Office Supplies,Pen Set,Corporate,6,13.35,0.0,80.1,13.03
ORD-11107,2024-09-12,West,Office Supplies,Folder,Home Office,1,57.66,0.05,54.78,10.22
ORD-11108,2023-04-23,Central,Electronics,Laptop,Home Office,7,146.49,0.15,871.62,181.52
ORD-11109,2023-07-18,North,Office Supplies,Stapler,Home Office,3,58.41,0.0,175.23,53.61
ORD-11110,2024-06-16,East,Office Supplies,Stapler,Consumer,5,58.0,0.1,261.0,65.22
ORD-11111,2024-05-30,West,Furniture,Chair,Consumer,2,103.8,0.2,166.08,47.35
ORD-11112,2023-11-07,East,Furniture,Sofa,Corporate,4,702.63,0.0,2810.52,887.81
ORD-11113,2023-04-30,Central,Electronics,Monitor,Consumer,6,710.6,0.0,4263.6,947.66
ORD-11114,2023-07-20,East,Furniture,Desk,Home Office,6,505.93,0.1,2732.02,889.09
ORD-11115,2024-07-11,East,Office Supplies,Printer Paper,Consumer,2,32.96,0.0,65.92,8.95
ORD-11116,2024-03-03,West,Furniture,Lamp,Consumer,9,53.94,0.15,412.64,106.73
ORD-11117,2023-07-24,West,Furniture,Lamp,Consumer,7,577.09,,4039.63,1411.69
ORD-11118,2024-08-30,West,Electronics,Headphones,Corporate,7,206.82,0.0,1447.74,290.97
ORD-11119,2023-08-08,North,Electronics,Keyboard,Consumer,2,90.43,0.0,180.86,12.58
ORD-11120,2023-09-28,South,Furniture,Sofa,Consumer,6,276.11,0.0,1656.66,137.64
ORD-11121,2024-10-25,West,Furniture,Sofa,Consumer,3,474.78,,1139.47,183.0
ORD-11122,2023-04-22,North,Office Supplies,Stapler,Corporate,3,14.52,0.1,39.2,4.09
ORD-11123,2023-10-02,Central,Office Supplies,Printer Paper,Corporate,4,34.48,0.05,131.02,6.69
ORD-11124,2024-07-20,North,Furniture,Lamp,Corporate,3,285.67,0.05,814.16,149.19
ORD-11125,2023-03-28,North,Office Supplies,Printer Paper,Corporate,9,39.39,0.05,336.78,115.99
ORD-11126,2024-05-25,South,Office Supplies,Stapler,Home Office,4,3.88,0.05,14.74,2.58
ORD-11127,2024-10-25,Central,Electronics,Headphones,Corporate,8,939.12,0.1,6761.66,1157.05
ORD-11128,2024-03-19,Central,Furniture,Sofa,Home Office,8,245.52,0.2,1571.33,207.22
ORD-11129,2024-02-03,East,Furniture,Lamp,Corporate,1,776.33,0.0,776.33,97.74
ORD-11130,2023-12-21,South,Electronics,Keyboard,Consumer,4,296.72,0.05,1127.54,335.17
ORD-11131,2024-11-12,East,Electronics,Smartphone,Home Office,3,1138.93,0.0,3416.79,662.12
ORD-11132,2023-05-22,South,Furniture,Bookshelf,Home Office,7,459.39,0.0,3215.73,996.99
ORD-11133,2023-01-21,South,Furniture,Desk,Corporate,7,579.81,0.0,4058.67,1281.04
ORD-11134,2024-07-30,West,Furniture,Bookshelf,Corporate,1,161.07,0.2,128.86,38.01
ORD-11135,2023-10-21,East,Furniture,Desk,Corporate,9,240.66,0.05,2057.64,469.0
ORD-11136,2023-09-02,South,Electronics,Headphones,Home Office,7,117.28,0.05,779.91,129.62
ORD-11137,2023-05-13,Central,Office Supplies,Stapler,Consumer,1,4.66,0.15,3.96,1.3
ORD-11138,2023-06-26,East,Office Supplies,Printer Paper,Home Office,6,34.99,0.0,209.94,30.43
ORD-11139,2024-12-07,Central,Electronics,Laptop,Consumer,7,164.48,0.05,1093.79,126.8
ORD-11140,2023-12-06,North,Furniture,Bookshelf,Consumer,2,744.14,0.0,1488.28,163.31
ORD-11141,2023-06-05,South,Electronics,Headphones,Corporate,4,1081.78,0.05,4110.76,514.47
ORD-11142,2023-11-05,South,Furniture,Desk,Corporate,1,553.25,0.0,553.25,91.41
ORD-11143,2024-12-01,South,Office Supplies,Notebook,Consumer,1,11.85,0.0,11.85,2.4
ORD-11144,2024-01-02,West,Furniture,Sofa,Home Office,8,67.79,0.05,515.2,55.84
ORD-11145,2024-09-05,East,Office Supplies,Stapler,Home Office,2,52.01,0.0,104.02,10.58
ORD-11146,2024-04-03,West,Furniture,Desk,Consumer,9,172.58,0.1,1397.9,168.58
ORD-11147,2023-10-31,North,Electronics,Smartphone,Corporate,7,561.32,0.0,3929.24,578.21
ORD-11148,2024-01-10,South,Furniture,Lamp,Consumer,6,555.28,0.1,2998.51,636.61
ORD-11149,2023-08-01,Central,Electronics,Monitor,Consumer,2,781.8,0.0,1563.6,283.31
ORD-11150,2024-07-07,North,Electronics,Smartphone,Corporate,3,564.49,0.0,1693.47,415.7
ORD-11151,2023-10-28,South,Office Supplies,Stapler,Consumer,9,56.46,0.0,508.14,79.76
ORD-11152,2023-01-08,Central,Furniture,Bookshelf,Home Office,2,190.25,0.0,380.5,118.09
ORD-11153,2023-05-01,Central,Furniture,Sofa,Home Office,5,489.43,0.05,2324.79,725.21
ORD-11154,2023-01-24,Central,Electronics,Headphones,Home Office,2,1030.64,0.15,1752.09,209.88
ORD-11155,2023-07-17,Central,Electronics,Smartphone,Consumer,6,146.38,0.05,834.37,131.98
